[Heroes Archive] (Data_00_first)


Heroes Message Name: Message


MID_MISSION_M0001_TITLE: ２月ミッション
MSID_H_怒り3: 若自身ＨＰ低於７５％，且裝備有在攻擊時發動的奧義，\n回合開始時，奧義發動計量－１\n發動奧義時，奧義造成的傷害＋１０
MSID_H_速さ守備の紋章1: 周圍１格內的我方，\n戰鬥中的速度及防守＋２
MSID_H_速さ守備の紋章2: 周圍１格內的我方，\n戰鬥中的速度及防守＋３
MID_CHAPTER_TITLE_C0014: 第１３章
MID_CHAPTER_C0014: 憑神之血
MID_STAGE_TITLE_S1401: 第１３章—第１節
MID_STAGE_TITLE_S1402: 第１３章—第２節
MID_STAGE_TITLE_S1403: 第１３章—第３節
MID_STAGE_TITLE_S1404: 第１３章—第４節
MID_STAGE_TITLE_S1405: 第１３章—第５節
MID_STAGE_S1401: 面具底下
MID_STAGE_S1402: 三艘船
MID_STAGE_S1403: 港都死鬥
MID_STAGE_S1404: 全軍激戰
MID_STAGE_S1405: 與好友重逢
MID_STAGE_HONOR_T0017: 尼尼安　＆
MID_STAGE_T0017: 霍克艾
MID_STAGE_HONOR_V0091: 無雙
MID_STAGE_V0091: 其之１
MID_STAGE_HONOR_V0092: 無雙
MID_STAGE_V0092: 其之２
MID_STAGE_HONOR_V0093: 無雙
MID_STAGE_V0093: 其之３
MID_STAGE_HONOR_V0094: 無雙
MID_STAGE_V0094: 其之４
MID_STAGE_HONOR_V0095: 無雙
MID_STAGE_V0095: 其之５
MID_MISSION_M201708A_TITLE: ８月ミッションＡ
MID_MISSION_M201708A_A1: 赤属性で撃破
MID_MISSION_H_M201708A_A1: 赤属性の味方で、敵を撃破。
MID_MISSION_M201708A_A2: 飛行で撃破
MID_MISSION_H_M201708A_A2: 飛行の味方で、敵を撃破。
MID_MISSION_M201708A_A3: 青属性を撃破
MID_MISSION_H_M201708A_A3: 青属性の敵を撃破。
MID_MISSION_M201708A_A4: 騎馬を撃破
MID_MISSION_H_M201708A_A4: 騎馬の敵を撃破。
MID_MISSION_M201708A_A5: 闘技場で勝利
MID_MISSION_H_M201708A_A5: 闘技場で勝利。
MID_MISSION_M201708A_A6: 緑属性で、LV２０以上を撃破
MID_MISSION_H_M201708A_A6: 緑属性の味方で、\nレベル２０以上の敵を撃破。
MID_MISSION_M201708A_A7: 騎馬で、LV２０以上を撃破
MID_MISSION_H_M201708A_A7: 騎馬の味方で、\nレベル２０以上の敵を撃破。
MID_MISSION_M201708A_A8: ＬＶ２０以上の赤属性を撃破
MID_MISSION_H_M201708A_A8: レベル２０以上の赤属性の敵を撃破。
MID_MISSION_M201708A_A9: ＬＶ２０以上の飛行を撃破
MID_MISSION_H_M201708A_A9: レベル２０以上の飛行の敵を撃破。
MID_MISSION_M201708A_A10: 闘技場・中級以上で勝利
MID_MISSION_H_M201708A_A10: 闘技場・中級以上で勝利。
MID_MISSION_M201708A_A11: 青属性で、LV３５以上を撃破
MID_MISSION_H_M201708A_A11: 青属性の味方で、\nレベル３５以上の敵を撃破。
MID_MISSION_M201708A_A12: 歩行で、LV３５以上を撃破
MID_MISSION_H_M201708A_A12: 歩行の味方で、\nレベル３５以上の敵を撃破。
MID_MISSION_M201708A_A13: ＬＶ３５以上の緑属性を撃破
MID_MISSION_H_M201708A_A13: レベル３５以上の緑属性の敵を撃破。
MID_MISSION_M201708A_A14: ＬＶ３５以上の歩行を撃破
MID_MISSION_H_M201708A_A14: レベル３５以上の歩行の敵を撃破。
MID_MISSION_M201708A_A15: 闘技場・上級で勝利
MID_MISSION_H_M201708A_A15: 闘技場・上級で勝利。
MID_MISSION_M201708B_TITLE: ８月ミッションＢ
MID_MISSION_M201708B_A1: 特殊：修練の塔・第１階層突破
MID_MISSION_H_M201708B_A1: 修練の塔・第１階層を\n４人全員生存でクリア。
MID_MISSION_M201708B_A2: 特殊：修練の塔・第２階層突破
MID_MISSION_H_M201708B_A2: 修練の塔・第２階層を\n４人全員生存でクリア。
MID_MISSION_M201708B_A3: 特殊：修練の塔・第３階層突破
MID_MISSION_H_M201708B_A3: 修練の塔・第３階層を\n４人全員生存でクリア。
MID_MISSION_M201708B_A4: 特殊：修練の塔・第４階層突破
MID_MISSION_H_M201708B_A4: 修練の塔・第４階層を\n４人全員生存でクリア。
MID_MISSION_M201708B_A5: 特殊：修練の塔・第５階層突破
MID_MISSION_H_M201708B_A5: 修練の塔・第５階層を\n４人全員生存でクリア。
MID_MISSION_M201708B_A6: 特殊：修練の塔・第６階層突破
MID_MISSION_H_M201708B_A6: 修練の塔・第６階層を\n４人全員生存でクリア。
MID_MISSION_M201708B_A7: 特殊：修練の塔・第７階層突破
MID_MISSION_H_M201708B_A7: 修練の塔・第７階層を\n４人全員生存でクリア。
MID_MISSION_M201708B_A8: 特殊：修練の塔・第８階層突破
MID_MISSION_H_M201708B_A8: 修練の塔・第８階層を\n４人全員生存でクリア。
MID_MISSION_M201708B_A9: 特殊：修練の塔・第９階層突破
MID_MISSION_H_M201708B_A9: 修練の塔・第９階層を\n４人全員生存でクリア。
MID_MISSION_M201708B_A10: 特殊：修練の塔・１０階層突破
MID_MISSION_H_M201708B_A10: 修練の塔・第１０階層を\n４人全員生存でクリア。
MID_MISSION_M201708B_A11: 特殊：修練の塔・１０階層突破
MID_MISSION_H_M201708B_A11: 全員歩行の仲間で、\n修練の塔・第１０階層を\n４人全員生存でクリア。
MID_MISSION_M201708B_A12: 特殊：修練の塔・１０階層突破
MID_MISSION_H_M201708B_A12: 全員重装の仲間で、\n修練の塔・第１０階層を\n４人全員生存でクリア。
MID_MISSION_M201708B_A13: 特殊：修練の塔・１０階層突破
MID_MISSION_H_M201708B_A13: 全員騎馬の仲間で、\n修練の塔・第１０階層を\n４人全員生存でクリア。
MID_MISSION_M201708B_A14: 特殊：修練の塔・１０階層突破
MID_MISSION_H_M201708B_A14: 全員飛行の仲間で、\n修練の塔・第１０階層を\n４人全員生存でクリア。
MID_MISSION_M201708C_TITLE: ８月ミッションＣ
MID_MISSION_M201708C_A1: 特殊：５章－１節突破
MID_MISSION_H_M201708C_A1: ５章－１節を\n４人全員生存でクリア。
MID_MISSION_M201708C_A2: 特殊：５章－２節突破
MID_MISSION_H_M201708C_A2: 赤属性の仲間を自軍に入れて、\n５章－２節を\n４人全員生存でクリア。
MID_MISSION_M201708C_A3: 特殊：５章－３節突破
MID_MISSION_H_M201708C_A3: 青属性の仲間を自軍に入れて、\n５章－３節を\n４人全員生存でクリア。
MID_MISSION_M201708C_A4: 特殊：５章－４節突破
MID_MISSION_H_M201708C_A4: 緑属性の仲間を自軍に入れて、\n５章－４節を\n４人全員生存でクリア。
MID_MISSION_M201708C_A5: 特殊：５章－５節突破
MID_MISSION_H_M201708C_A5: 無属性の仲間を自軍に入れて、\n５章－５節を\n４人全員生存でクリア。
MID_MISSION_M201708C_A6: 特殊：８章－１節ハード突破
MID_MISSION_H_M201708C_A6: ８章－１節ハード以上を\n４人全員生存でクリア。
MID_MISSION_M201708C_A7: 特殊：８章－２節ハード突破
MID_MISSION_H_M201708C_A7: 赤属性の仲間を自軍に入れて、\n８章－２節ハード以上を\n４人全員生存でクリア。
MID_MISSION_M201708C_A8: 特殊：８章－３節ハード突破
MID_MISSION_H_M201708C_A8: 青属性の仲間を自軍に入れて、\n８章－３節ハード以上を\n４人全員生存でクリア。
MID_MISSION_M201708C_A9: 特殊：８章－４節ハード突破
MID_MISSION_H_M201708C_A9: 緑属性の仲間を自軍に入れて、\n８章－４節ハード以上を\n４人全員生存でクリア。
MID_MISSION_M201708C_A10: 特殊：８章－５節ハード突破
MID_MISSION_H_M201708C_A10: 無属性の仲間を自軍に入れて、\n８章－５節ハード以上を\n４人全員生存でクリア。
MID_MISSION_M201708C_A11: 特殊：１１章－１節ルナ突破
MID_MISSION_H_M201708C_A11: １１章－１節ルナティックを\n４人全員生存でクリア。
MID_MISSION_M201708C_A12: 特殊：１１章－２節ルナ突破
MID_MISSION_H_M201708C_A12: 赤属性の仲間を自軍に入れて、\n１１章－２節ルナティックを\n４人全員生存でクリア。
MID_MISSION_M201708C_A13: 特殊：１１章－３節ルナ突破
MID_MISSION_H_M201708C_A13: 青属性の仲間を自軍に入れて、\n１１章－３節ルナティックを\n４人全員生存でクリア。
MID_MISSION_M201708C_A14: 特殊：１１章－４節ルナ突破
MID_MISSION_H_M201708C_A14: 緑属性の仲間を自軍に入れて、\n１１章－４節ルナティックを\n４人全員生存でクリア。
MID_MISSION_M201708C_A15: 特殊：１１章－５節ルナ突破
MID_MISSION_H_M201708C_A15: 無属性の仲間を自軍に入れて、\n１１章－５節ルナティックを\n４人全員生存でクリア。
MID_MISSION_S201707STORY02_TITLE: 暗夜の夏
MID_MISSION_S201707STORY02_A1: 特殊：外伝９－１節ルナ突破
MID_MISSION_H_S201707STORY02_A1: 剣の仲間を自軍に入れて、\n外伝９－１節ルナティックを\n４人全員生存でクリア。
MID_MISSION_S201707STORY02_A2: 特殊：外伝９－２節ルナ突破
MID_MISSION_H_S201707STORY02_A2: 槍の仲間を自軍に入れて、\n外伝９－２節ルナティックを\n４人全員生存でクリア。
MID_MISSION_S201707STORY02_A3: 特殊：外伝９－３節ルナ突破
MID_MISSION_H_S201707STORY02_A3: 斧の仲間を自軍に入れて、\n外伝９－３節ルナティックを\n４人全員生存でクリア。
MID_MISSION_S201708VOTE01_TITLE: 投票大戦
MID_MISSION_S201708VOTE01_A1: 敵を撃破
MID_MISSION_H_S201708VOTE01_A1: 敵を撃破。
MID_MISSION_S201708VOTE01_A17: 投票大戦で勝利
MID_MISSION_H_S201708VOTE01_A17: 投票大戦をクリア。
MID_MISSION_S201708VOTE01_A18: 投票大戦で勝利
MID_MISSION_H_S201708VOTE01_A18: 投票大戦をクリア。
MID_MISSION_S201708VOTE01_A2: 修練の塔・第２階層突破
MID_MISSION_H_S201708VOTE01_A2: 修練の塔・第２階層をクリア。
MID_MISSION_S201708VOTE01_A3: 修練の塔・第５階層突破
MID_MISSION_H_S201708VOTE01_A3: 修練の塔・第５階層をクリア。
MID_MISSION_S201708VOTE01_A4: 修練の塔・第８階層突破
MID_MISSION_H_S201708VOTE01_A4: 修練の塔・第８階層をクリア。
MID_MISSION_S201708VOTE01_A5: 闘技場で勝利
MID_MISSION_H_S201708VOTE01_A5: 闘技場で勝利。
MID_MISSION_S201708VOTE01_A6: 闘技場で勝利
MID_MISSION_H_S201708VOTE01_A6: 闘技場で勝利。
MID_MISSION_S201708VOTE01_A7: 闘技場・中級以上で勝利
MID_MISSION_H_S201708VOTE01_A7: 闘技場・中級以上で勝利。
MID_MISSION_S201708VOTE01_A8: 闘技場・中級以上で勝利
MID_MISSION_H_S201708VOTE01_A8: 闘技場・中級以上で勝利。
MID_MISSION_S201708VOTE01_A9: 特殊：投票大戦で勝利
MID_MISSION_H_S201708VOTE01_A9: 赤属性の仲間を自軍に入れて、\n投票大戦をクリア。
MID_MISSION_S201708VOTE01_A10: 特殊：投票大戦で勝利
MID_MISSION_H_S201708VOTE01_A10: 青属性の仲間を自軍に入れて、\n投票大戦をクリア。
MID_MISSION_S201708VOTE01_A11: 特殊：投票大戦で勝利
MID_MISSION_H_S201708VOTE01_A11: 緑属性の仲間を自軍に入れて、\n投票大戦をクリア。
MID_MISSION_S201708VOTE01_A12: 特殊：投票大戦で勝利
MID_MISSION_H_S201708VOTE01_A12: 無属性の仲間を自軍に入れて、\n投票大戦をクリア。
MID_MISSION_S201708VOTE01_A13: 特殊：投票大戦で勝利
MID_MISSION_H_S201708VOTE01_A13: 赤属性の仲間を自軍に入れて、\n投票大戦をクリア。
MID_MISSION_S201708VOTE01_A14: 特殊：投票大戦で勝利
MID_MISSION_H_S201708VOTE01_A14: 青属性の仲間を自軍に入れて、\n投票大戦をクリア。
MID_MISSION_S201708VOTE01_A15: 特殊：投票大戦で勝利
MID_MISSION_H_S201708VOTE01_A15: 緑属性の仲間を自軍に入れて、\n投票大戦をクリア。
MID_MISSION_S201708VOTE01_A16: 特殊：投票大戦で勝利
MID_MISSION_H_S201708VOTE01_A16: 無属性の仲間を自軍に入れて、\n投票大戦をクリア。
MPID_水着レオン: 里昂
MPID_水着マークス: 馬克斯
MPID_水着カムイ女: 神威
MPID_水着エリーゼ: 艾麗澤
MPID_HONOR_水着レオン: 夏日重壓
MPID_HONOR_水着マークス: 鍛鍊泳技中
MPID_HONOR_水着カムイ女: 第一次的暑假
MPID_HONOR_水着エリーゼ: 南國之花
MPID_H_水着レオン: 暗夜王國的王子，神器【布倫希爾德】的主人。\n雖然不喜歡日曬及海邊，但非常喜愛紅色的夏季蔬果。\n（登場作品：『ファイアーエムブレム　ｉｆ』）
MPID_H_水着マークス: 暗夜王國的王子，神器【西格弗里德】的主人。\n因為不會游泳，所以緊抓著莉莉絲的泳具不放。\n（登場作品：『ファイアーエムブレム　ｉｆ』）
MPID_H_水着カムイ女: 生於白夜王國，長於暗夜王國的公主，\n抽獎抽到了南國旅遊的招待券。\n（登場作品：『ファイアーエムブレム　ｉｆ』）
MPID_H_水着エリーゼ: 暗夜王國的公主，最喜歡哥哥和姊姊。\n在獨自前往南國之後，變得稍微淑女了一些。\n（登場作品：『ファイアーエムブレム　ｉｆ』）
MPID_VOICE_水着レオン: 宮野真守(Mamoru Miyano)
MPID_VOICE_水着マークス: 小西克幸(Katsuyuki Konishi)
MPID_VOICE_水着カムイ女: 佐藤聡美(Satomi Sato)
MPID_VOICE_水着エリーゼ: 諏訪彩花(Ayaka Suwa)
MPID_ILLUST_水着レオン: Tobi
MPID_ILLUST_水着マークス: п猫Ｒ(PenekoR)
MPID_ILLUST_水着カムイ女: 煎茶(Sencha)
MPID_ILLUST_水着エリーゼ: みく郎(Mikuro)
MSID_リリスの浮き輪: 莉莉絲的浮排
MSID_リリスの浮き輪＋: 莉莉絲的浮排＋
MSID_トマトの本: 番茄之書
MSID_トマトの本＋: 番茄之書＋
MSID_熱帯魚の本: 熱帶魚之書
MSID_熱帯魚の本＋: 熱帶魚之書＋
MSID_ハイビスカスの本: 扶桑花之書
MSID_ハイビスカスの本＋: 扶桑花之書＋
MSID_攻撃魔防の応援: 攻擊魔防支援
MSID_速さ魔防1: 速度魔防１
MSID_速さ魔防2: 速度魔防２
MSID_飛燕明鏡の一撃1: 飛燕明鏡擊１
MSID_飛燕明鏡の一撃2: 飛燕明鏡擊２
MSID_緑魔の技量1: 綠魔之技巧１
MSID_緑魔の技量2: 綠魔之技巧２
MSID_緑魔の技量3: 綠魔之技巧３
MSID_歩行の鼓動1: 步行之躍動１
MSID_歩行の鼓動2: 步行之躍動２
MSID_歩行の鼓動3: 步行之躍動３
MSID_H_リリスの浮き輪: 周圍２格內的我方，\n戰鬥中的攻擊及速度＋１
MSID_H_リリスの浮き輪＋: 周圍２格內的我方，\n戰鬥中的攻擊及速度＋１
MSID_H_トマトの本: 周圍２格內的我方，\n戰鬥中的攻擊及速度＋１
MSID_H_トマトの本＋: 周圍２格內的我方，\n戰鬥中的攻擊及速度＋１
MSID_H_熱帯魚の本: 周圍２格內的我方，\n戰鬥中的攻擊及速度＋１
MSID_H_熱帯魚の本＋: 周圍２格內的我方，\n戰鬥中的攻擊及速度＋１
MSID_H_ハイビスカスの本: 周圍２格內的我方，\n戰鬥中的攻擊及速度＋１
MSID_H_ハイビスカスの本＋: 周圍２格內的我方，\n戰鬥中的攻擊及速度＋１
MSID_H_攻撃魔防の応援: 指定目標的攻擊及魔防＋３（１回合）
MSID_H_速さ魔防1: 速度及魔防＋１
MSID_H_速さ魔防2: 速度及魔防＋２
MSID_H_飛燕明鏡の一撃1: 由自己發動攻擊時，戰鬥中的速度及魔防＋２
MSID_H_飛燕明鏡の一撃2: 由自己發動攻擊時，戰鬥中的速度及魔防＋４
MSID_H_緑魔の技量1: 存活時，若自己武器為綠魔，則可透過戰鬥取得１．５倍ＳＰ\n（若有多個相同系統效果，僅取最大值，不重複累計）
MSID_H_緑魔の技量2: 存活時，武器為綠魔的我方皆可透過戰鬥取得１．５倍ＳＰ\n（若有多個相同系統效果，僅取最大值，不重複累計）
MSID_H_緑魔の技量3: 存活時，武器為綠魔的我方皆可透過戰鬥取得２倍ＳＰ\n（若有多個相同系統效果，僅取最大值，不重複累計）
MSID_H_歩行の鼓動1: 第１回合開始時，ＨＰ低於自己５以上之\n我方步行單位的奧義發動計量－１\n（若有複數相同系統的技能時，效果將會累計）
MSID_H_歩行の鼓動2: 第１回合開始時，ＨＰ低於自己３以上之\n我方步行單位的奧義發動計量－１\n（若有複數相同系統的技能時，效果將會累計）
MSID_H_歩行の鼓動3: 第１回合開始時，ＨＰ低於自己之\n我方步行單位的奧義發動計量－１\n（若有複數相同系統的技能時，效果將會累計）
MID_CHAPTER_TITLE_CX008: 外傳９
MID_CHAPTER_CX008: 暗夜之夏
MID_STAGE_TITLE_X0081: 外傳９—１節
MID_STAGE_TITLE_X0082: 外傳９—２節
MID_STAGE_TITLE_X0083: 外傳９—３節
MID_STAGE_X0081: 海邊繁花
MID_STAGE_X0082: 船難
MID_STAGE_X0083: 決戰岩場
MID_MISSION_M201711A_TITLE: １１月任務Ａ
MID_MISSION_M201711A_A1: 以赤屬性擊敗敵人
MID_MISSION_H_M201711A_A1: 以赤屬性的我方擊敗敵人。
MID_MISSION_M201711A_A2: 以飛行擊敗敵人
MID_MISSION_H_M201711A_A2: 以飛行的我方擊敗敵人。
MID_MISSION_M201711A_A3: 擊敗青屬性
MID_MISSION_H_M201711A_A3: 擊敗青屬性的敵人。
MID_MISSION_M201711A_A4: 擊敗騎馬
MID_MISSION_H_M201711A_A4: 擊敗騎馬的敵人。
MID_MISSION_M201711A_A5: 在鬥技場獲勝
MID_MISSION_H_M201711A_A5: 在鬥技場獲勝。
MID_MISSION_M201711A_A6: 以綠屬性擊敗LV20以上的敵人
MID_MISSION_H_M201711A_A6: 以綠屬性的我方\n擊敗等級20以上的敵人。
MID_MISSION_M201711A_A7: 以騎馬擊敗LV20以上的敵人
MID_MISSION_H_M201711A_A7: 以騎馬的我方\n擊敗等級20以上的敵人。
MID_MISSION_M201711A_A8: 擊敗LV20以上的赤屬性
MID_MISSION_H_M201711A_A8: 擊敗等級20以上赤屬性的敵人。
MID_MISSION_M201711A_A9: 擊敗LV20以上的飛行
MID_MISSION_H_M201711A_A9: 擊敗等級20以上飛行的敵人。
MID_MISSION_M201711A_A10: 在鬥技場(中級以上)獲勝
MID_MISSION_H_M201711A_A10: 在鬥技場(中級以上)獲勝。
MID_MISSION_M201711A_A11: 以青屬性擊敗LV35以上的敵人
MID_MISSION_H_M201711A_A11: 以青屬性的我方\n擊敗等級35以上的敵人。
