[Heroes Archive] (Data_00_first)


Heroes Message Name: Message


MID_MISSION_M0001_TITLE: ２月ミッション
MID_MISSION_S201706VOTE01_A5: 闘技場で勝利
MID_MISSION_H_S201706VOTE01_A5: 闘技場で勝利。
MID_MISSION_S201706VOTE01_A6: 闘技場で勝利
MID_MISSION_H_S201706VOTE01_A6: 闘技場で勝利。
MID_MISSION_S201706VOTE01_A7: 闘技場・中級以上で勝利
MID_MISSION_H_S201706VOTE01_A7: 闘技場・中級以上で勝利。
MID_MISSION_S201706VOTE01_A8: 闘技場・中級以上で勝利
MID_MISSION_H_S201706VOTE01_A8: 闘技場・中級以上で勝利。
MID_MISSION_S201706VOTE01_A9: 特殊：投票大戦で勝利
MID_MISSION_H_S201706VOTE01_A9: 赤属性の仲間を自軍に入れて、\n投票大戦をクリア。
MID_MISSION_S201706VOTE01_A10: 特殊：投票大戦で勝利
MID_MISSION_H_S201706VOTE01_A10: 青属性の仲間を自軍に入れて、\n投票大戦をクリア。
MID_MISSION_S201706VOTE01_A11: 特殊：投票大戦で勝利
MID_MISSION_H_S201706VOTE01_A11: 緑属性の仲間を自軍に入れて、\n投票大戦をクリア。
MID_MISSION_S201706VOTE01_A12: 特殊：投票大戦で勝利
MID_MISSION_H_S201706VOTE01_A12: 無属性の仲間を自軍に入れて、\n投票大戦をクリア。
MID_MISSION_S201706VOTE01_A13: 特殊：投票大戦で勝利
MID_MISSION_H_S201706VOTE01_A13: 赤属性の仲間を自軍に入れて、\n投票大戦をクリア。
MID_MISSION_S201706VOTE01_A14: 特殊：投票大戦で勝利
MID_MISSION_H_S201706VOTE01_A14: 青属性の仲間を自軍に入れて、\n投票大戦をクリア。
MID_MISSION_S201706VOTE01_A15: 特殊：投票大戦で勝利
MID_MISSION_H_S201706VOTE01_A15: 緑属性の仲間を自軍に入れて、\n投票大戦をクリア。
MID_MISSION_S201706VOTE01_A16: 特殊：投票大戦で勝利
MID_MISSION_H_S201706VOTE01_A16: 無属性の仲間を自軍に入れて、\n投票大戦をクリア。
MID_MISSION_S201706VOTE02_TITLE: 投票大戦
MID_MISSION_S201706VOTE02_A1: 敵を撃破
MID_MISSION_H_S201706VOTE02_A1: 敵を撃破。
MID_MISSION_S201706VOTE02_A2: 修練の塔・第２階層突破
MID_MISSION_H_S201706VOTE02_A2: 修練の塔・第２階層をクリア。
MID_MISSION_S201706VOTE02_A3: 修練の塔・第５階層突破
MID_MISSION_H_S201706VOTE02_A3: 修練の塔・第５階層をクリア。
MID_MISSION_S201706VOTE02_A4: 修練の塔・第８階層突破
MID_MISSION_H_S201706VOTE02_A4: 修練の塔・第８階層をクリア。
MID_MISSION_S201706VOTE02_A5: 闘技場で勝利
MID_MISSION_H_S201706VOTE02_A5: 闘技場で勝利。
MID_MISSION_S201706VOTE02_A6: 闘技場で勝利
MID_MISSION_H_S201706VOTE02_A6: 闘技場で勝利。
MID_MISSION_S201706VOTE02_A7: 闘技場・中級以上で勝利
MID_MISSION_H_S201706VOTE02_A7: 闘技場・中級以上で勝利。
MID_MISSION_S201706VOTE02_A8: 闘技場・中級以上で勝利
MID_MISSION_H_S201706VOTE02_A8: 闘技場・中級以上で勝利。
MID_MISSION_S201706VOTE02_A9: 特殊：投票大戦で勝利
MID_MISSION_H_S201706VOTE02_A9: 赤属性の仲間を自軍に入れて、\n投票大戦をクリア。
MID_MISSION_S201706VOTE02_A10: 特殊：投票大戦で勝利
MID_MISSION_H_S201706VOTE02_A10: 青属性の仲間を自軍に入れて、\n投票大戦をクリア。
MID_MISSION_S201706VOTE02_A11: 特殊：投票大戦で勝利
MID_MISSION_H_S201706VOTE02_A11: 緑属性の仲間を自軍に入れて、\n投票大戦をクリア。
MID_MISSION_S201706VOTE02_A12: 特殊：投票大戦で勝利
MID_MISSION_H_S201706VOTE02_A12: 無属性の仲間を自軍に入れて、\n投票大戦をクリア。
MID_MISSION_S201706VOTE02_A13: 特殊：投票大戦で勝利
MID_MISSION_H_S201706VOTE02_A13: 赤属性の仲間を自軍に入れて、\n投票大戦をクリア。
MID_MISSION_S201706VOTE02_A14: 特殊：投票大戦で勝利
MID_MISSION_H_S201706VOTE02_A14: 青属性の仲間を自軍に入れて、\n投票大戦をクリア。
MID_MISSION_S201706VOTE02_A15: 特殊：投票大戦で勝利
MID_MISSION_H_S201706VOTE02_A15: 緑属性の仲間を自軍に入れて、\n投票大戦をクリア。
MID_MISSION_S201706VOTE02_A16: 特殊：投票大戦で勝利
MID_MISSION_H_S201706VOTE02_A16: 無属性の仲間を自軍に入れて、\n投票大戦をクリア。
MID_MISSION_S201706VOTE03_TITLE: 投票大戦
MID_MISSION_S201706VOTE03_A1: 敵を撃破
MID_MISSION_H_S201706VOTE03_A1: 敵を撃破。
MID_MISSION_S201706VOTE03_A2: 修練の塔・第２階層突破
MID_MISSION_H_S201706VOTE03_A2: 修練の塔・第２階層をクリア。
MID_MISSION_S201706VOTE03_A3: 修練の塔・第５階層突破
MID_MISSION_H_S201706VOTE03_A3: 修練の塔・第５階層をクリア。
MID_MISSION_S201706VOTE03_A4: 修練の塔・第８階層突破
MID_MISSION_H_S201706VOTE03_A4: 修練の塔・第８階層をクリア。
MID_MISSION_S201706VOTE03_A5: 闘技場で勝利
MID_MISSION_H_S201706VOTE03_A5: 闘技場で勝利。
MID_MISSION_S201706VOTE03_A6: 闘技場で勝利
MID_MISSION_H_S201706VOTE03_A6: 闘技場で勝利。
MID_MISSION_S201706VOTE03_A7: 闘技場・中級以上で勝利
MID_MISSION_H_S201706VOTE03_A7: 闘技場・中級以上で勝利。
MID_MISSION_S201706VOTE03_A8: 闘技場・中級以上で勝利
MID_MISSION_H_S201706VOTE03_A8: 闘技場・中級以上で勝利。
MID_MISSION_S201706VOTE03_A9: 特殊：投票大戦で勝利
MID_MISSION_H_S201706VOTE03_A9: 赤属性の仲間を自軍に入れて、\n投票大戦をクリア。
MID_MISSION_S201706VOTE03_A10: 特殊：投票大戦で勝利
MID_MISSION_H_S201706VOTE03_A10: 青属性の仲間を自軍に入れて、\n投票大戦をクリア。
MID_MISSION_S201706VOTE03_A11: 特殊：投票大戦で勝利
MID_MISSION_H_S201706VOTE03_A11: 緑属性の仲間を自軍に入れて、\n投票大戦をクリア。
MID_MISSION_S201706VOTE03_A12: 特殊：投票大戦で勝利
MID_MISSION_H_S201706VOTE03_A12: 無属性の仲間を自軍に入れて、\n投票大戦をクリア。
MID_MISSION_S201706VOTE03_A13: 特殊：投票大戦で勝利
MID_MISSION_H_S201706VOTE03_A13: 赤属性の仲間を自軍に入れて、\n投票大戦をクリア。
MID_MISSION_S201706VOTE03_A14: 特殊：投票大戦で勝利
MID_MISSION_H_S201706VOTE03_A14: 青属性の仲間を自軍に入れて、\n投票大戦をクリア。
MID_MISSION_S201706VOTE03_A15: 特殊：投票大戦で勝利
MID_MISSION_H_S201706VOTE03_A15: 緑属性の仲間を自軍に入れて、\n投票大戦をクリア。
MID_MISSION_S201706VOTE03_A16: 特殊：投票大戦で勝利
MID_MISSION_H_S201706VOTE03_A16: 無属性の仲間を自軍に入れて、\n投票大戦をクリア。
MPID_水着ガイア: ガイア
MPID_水着フレデリク: フレデリク
MPID_水着ルフレ女: ルフレ
MPID_水着チキ覚醒: チキ
MPID_HONOR_水着ガイア: お菓子を隠せない
MPID_HONOR_水着フレデリク: 海岸線の守護者
MPID_HONOR_水着ルフレ女: 海辺の策士
MPID_HONOR_水着チキ覚醒: 三千回目の夏休み
MPID_H_水着ガイア: イーリス聖王国の盗賊。甘いものが大好き。\n全身に菓子を隠し持ちたいが今回はそうもいかない。\n（登場：『ファイアーエムブレム　覚醒』）
MPID_H_水着フレデリク: イーリス聖王国の王族に仕える騎士。\n浜辺に散らばる小石や貝殻を拾い集める。\n（登場：『ファイアーエムブレム　覚醒』）
MPID_H_水着ルフレ女: イーリス聖王国の軍師。クロムの半身。\n海辺で見かけた妙な生き物がお気に入り。\n（登場：『ファイアーエムブレム　覚醒』）
MPID_H_水着チキ覚醒: 神竜族の巫女。幾千の夏を過ごしたが\n泳ぐための服を着たのは初めて。\n（登場：『ファイアーエムブレム　覚醒』）
MPID_VOICE_水着ガイア: 松本忍
MPID_VOICE_水着フレデリク: 小野大輔
MPID_VOICE_水着ルフレ女: 沢城みゆき
MPID_VOICE_水着チキ覚醒: 大谷育江
MPID_ILLUST_水着ガイア: 一色箱
MPID_ILLUST_水着フレデリク: スエカネクミコ
MPID_ILLUST_水着ルフレ女: まよ
MPID_ILLUST_水着チキ覚醒: 岡谷
MSID_魚を突いた銛: 魚を突いた銛
MSID_魚を突いた銛＋: 魚を突いた銛＋
MSID_スイカ割りの棍棒: スイカ割りの棍棒
MSID_スイカ割りの棍棒＋: スイカ割りの棍棒＋
MSID_氷菓子の弓: 氷菓子の弓
MSID_氷菓子の弓＋: 氷菓子の弓＋
MSID_貝殻: 貝殻
MSID_貝殻＋: 貝殻＋
MSID_HP守備1: ＨＰ守備１
MSID_HP守備2: ＨＰ守備２
MSID_近距離防御1: 近距離防御１
MSID_近距離防御2: 近距離防御２
MSID_近距離防御3: 近距離防御３
MSID_攻撃速さ封じ1: 攻撃速さ封じ１
MSID_攻撃速さ封じ2: 攻撃速さ封じ２
MSID_守備の謀策1: 守備の謀策１
MSID_守備の謀策2: 守備の謀策２
MSID_守備の謀策3: 守備の謀策３
MSID_槍の技量1: 槍の技量１
MSID_槍の技量2: 槍の技量２
MSID_槍の技量3: 槍の技量３
MSID_斧の技量1: 斧の技量１
MSID_斧の技量2: 斧の技量２
MSID_斧の技量3: 斧の技量３
MSID_H_魚を突いた銛: 戦闘開始時、自身のＨＰ１００％なら攻撃速さ守備魔防＋２\nその状態で攻撃時、戦闘後、自分に２ダメージ
MSID_H_魚を突いた銛＋: 戦闘開始時、自身のＨＰ１００％なら攻撃速さ守備魔防＋２\nその状態で攻撃時、戦闘後、自分に２ダメージ
MSID_H_スイカ割りの棍棒: 戦闘開始時、自身のＨＰ１００％なら攻撃速さ守備魔防＋２\nその状態で攻撃時、戦闘後、自分に２ダメージ
MSID_H_スイカ割りの棍棒＋: 戦闘開始時、自身のＨＰ１００％なら攻撃速さ守備魔防＋２\nその状態で攻撃時、戦闘後、自分に２ダメージ
MSID_H_氷菓子の弓: 戦闘開始時、自身のＨＰ１００％なら攻撃速さ守備魔防＋２\nその状態で攻撃時、戦闘後、自分に２ダメージ　飛行特効
MSID_H_氷菓子の弓＋: 戦闘開始時、自身のＨＰ１００％なら攻撃速さ守備魔防＋２\nその状態で攻撃時、戦闘後、自分に２ダメージ　飛行特効
MSID_H_貝殻: 戦闘中に攻撃していれば、戦闘後に\n敵の守備、魔防－５（敵の次回行動終了まで）\n戦闘開始時、自身のＨＰ１００％なら攻撃速さ守備魔防＋２\nその状態で攻撃時、戦闘後、自分に２ダメージ
MSID_H_貝殻＋: 戦闘中に攻撃していれば、戦闘後に\n敵の守備、魔防－７（敵の次回行動終了まで）\n戦闘開始時、自身のＨＰ１００％なら攻撃速さ守備魔防＋２\nその状態で攻撃時、戦闘後、自分に２ダメージ
MSID_H_HP守備1: ＨＰ＋３、守備＋１
MSID_H_HP守備2: ＨＰ＋４、守備＋２
MSID_H_近距離防御1: 剣、槍、斧、竜の敵から攻撃された時、\n戦闘中、守備、魔防＋２
MSID_H_近距離防御2: 剣、槍、斧、竜の敵から攻撃された時、\n戦闘中、守備、魔防＋４
MSID_H_近距離防御3: 剣、槍、斧、竜の敵から攻撃された時、\n戦闘中、守備、魔防＋６
MSID_H_攻撃速さ封じ1: 戦闘後、敵の攻撃、速さ－３\n（敵の次回行動終了まで）
MSID_H_攻撃速さ封じ2: 戦闘後、敵の攻撃、速さ－５\n（敵の次回行動終了まで）
MSID_H_守備の謀策1: ターン開始時、十字方向にいる、自身より魔防が１以上低い\n敵は、守備－３（敵の次回行動終了まで）
MSID_H_守備の謀策2: ターン開始時、十字方向にいる、自身より魔防が１以上低い\n敵は、守備－４（敵の次回行動終了まで）
MSID_H_守備の謀策3: ターン開始時、十字方向にいる、自身より魔防が１以上低い\n敵は、守備－５（敵の次回行動終了まで）
MSID_H_槍の技量1: 生存時、自身が武器種・槍なら戦闘で入手ＳＰ１．５倍\n（同系統スキル効果が複数の時は、累積せず最大値適用）
MSID_H_槍の技量2: 生存時、自軍の武器種・槍は全員、戦闘で入手ＳＰ１．５倍\n（同系統スキル効果が複数の時は、累積せず最大値適用）
MSID_H_槍の技量3: 生存時、自軍の武器種・槍は全員、戦闘で入手ＳＰ２倍\n（同系統スキル効果が複数の時は、累積せず最大値適用）
MSID_H_斧の技量1: 生存時、自身が武器種・斧なら戦闘で入手ＳＰ１．５倍\n（同系統スキル効果が複数の時は、累積せず最大値適用）
MSID_H_斧の技量2: 生存時、自軍の武器種・斧は全員、戦闘で入手ＳＰ１．５倍\n（同系統スキル効果が複数の時は、累積せず最大値適用）
MSID_H_斧の技量3: 生存時、自軍の武器種・斧は全員、戦闘で入手ＳＰ２倍\n（同系統スキル効果が複数の時は、累積せず最大値適用）
MID_CHAPTER_TITLE_CX007: 外伝８
MID_CHAPTER_CX007: 覚醒の夏
MID_STAGE_TITLE_X0071: 外伝８－１節
MID_STAGE_TITLE_X0072: 外伝８－２節
MID_STAGE_TITLE_X0073: 外伝８－３節
MID_STAGE_X0071: ビーチの美女たち
MID_STAGE_X0072: 砂州の美男たち
MID_STAGE_X0073: 砂浜の決戦
MID_Summon_11_summer01: 覚醒の夏
MID_Summon_11_summer01_02: ピックアップ　戦渦の連戦
MID_MISSION_S201709DAILY_E_TITLE: 修練の塔
MID_MISSION_S201709DAILY_E_A4: 特殊：修練の塔・第４階層突破
MID_MISSION_H_S201709DAILY_E_A4: 修練の塔・第４階層を\n４人全員生存でクリア。
MID_MISSION_S201709DAILY_E_A7: 特殊：修練の塔・第７階層突破
MID_MISSION_H_S201709DAILY_E_A7: 修練の塔・第７階層を\n４人全員生存でクリア。
MID_MISSION_S201709DAILY_E_A10: 特殊：修練の塔・１０階層突破
MID_MISSION_H_S201709DAILY_E_A10: 修練の塔・第１０階層を\n４人全員生存でクリア。
MID_MISSION_S201709HERO02_TITLE: 大英雄戦
MID_MISSION_S201709HERO02_A1: 特殊：クライネ突破
MID_MISSION_H_S201709HERO02_A1: シャロンを自軍に入れて、\n大英雄戦・暗闇の狙撃手クライネをクリア。
MID_MISSION_S201709HERO02_A2: 特殊：クライネ突破
MID_MISSION_H_S201709HERO02_A2: 暗闇の狙撃手クライネを自軍に入れて、\n大英雄戦・暗闇の狙撃手クライネ\nルナティック以上をクリア。
MID_MISSION_S201709HERO02_A3: 特殊：クライネ撃破
MID_MISSION_H_S201709HERO02_A3: シャロンで、\nレベル４０以上の暗闇の狙撃手クライネを撃破。
MID_MISSION_S201709HERO02_A4: 特殊：クライネ撃破
MID_MISSION_H_S201709HERO02_A4: 暗闇の狙撃手クライネで、\nレベル４０以上の暗闇の狙撃手クライネを撃破。
MID_MISSION_S201709HOLY01_TITLE: 聖印
MID_MISSION_S201709HOLY01_A1: 敵を撃破
MID_MISSION_H_S201709HOLY01_A1: 敵を撃破。
MID_MISSION_S201709HOLY01_A2: アルフォンスで撃破
MID_MISSION_H_S201709HOLY01_A2: アルフォンスで、敵を撃破。
MID_MISSION_S201709HOLY01_A3: シャロンで撃破
MID_MISSION_H_S201709HOLY01_A3: シャロンで、敵を撃破。
MID_MISSION_S201709HOLY01_A4: アンナで撃破
MID_MISSION_H_S201709HOLY01_A4: アンナで、敵を撃破。
MID_MISSION_S201709HOLY01_B1: 特殊：LV２０以上を撃破
MID_MISSION_H_S201709HOLY01_B1: ロンクーで、\nレベル２０以上の敵を撃破。
MID_MISSION_S201709HOLY01_B2: 特殊：LV２０以上を撃破
MID_MISSION_H_S201709HOLY01_B2: シャニーで、\nレベル２０以上の敵を撃破。
MID_MISSION_S201709HOLY01_B3: 特殊：LV２０以上を撃破
MID_MISSION_H_S201709HOLY01_B3: ベルカで、\nレベル２０以上の敵を撃破。
MID_MISSION_S201709HOLY01_C1: 特殊：LV３５以上を撃破
MID_MISSION_H_S201709HOLY01_C1: ヘンリーで、\nレベル３５以上の敵を撃破。
MID_MISSION_S201709HOLY01_C2: 特殊：LV３５以上を撃破
MID_MISSION_H_S201709HOLY01_C2: ヴィオールで、\nレベル３５以上の敵を撃破。
MID_MISSION_S201709SENKA03_DAILY_TITLE: 戦渦の連戦
MID_MISSION_S201709SENKA03_DAILY_A1: 特殊：戦渦の連戦突破
MID_MISSION_H_S201709SENKA03_DAILY_A1: 戦渦の連戦最終マップをクリア。
MID_MISSION_S201709SENKA03_DAILY_A2: 特殊：戦渦の連戦突破
MID_MISSION_H_S201709SENKA03_DAILY_A2: 戦渦の連戦最終マップをクリア。
MID_MISSION_S201709SENKA03_DAILY_A3: 特殊：戦渦の連戦突破
MID_MISSION_H_S201709SENKA03_DAILY_A3: 戦渦の連戦最終マップをクリア。
MID_MISSION_S201709SENKA04_DAILY_TITLE: 戦渦の連戦
MID_MISSION_S201709SENKA04_DAILY_A1: 特殊：戦渦の連戦突破
MID_MISSION_H_S201709SENKA04_DAILY_A1: 戦渦の連戦最終マップをクリア。
MID_MISSION_S201709SENKA04_DAILY_A2: 特殊：戦渦の連戦突破
MID_MISSION_H_S201709SENKA04_DAILY_A2: 戦渦の連戦最終マップをクリア。
MID_MISSION_S201709SENKA04_DAILY_A3: 特殊：戦渦の連戦突破
MID_MISSION_H_S201709SENKA04_DAILY_A3: 戦渦の連戦最終マップをクリア。
MID_MISSION_S201709STORY01_TITLE: 憑神の血
MID_MISSION_S201709STORY01_A1: 特殊：１３章－１節ルナ突破
MID_MISSION_H_S201709STORY01_A1: 槍の仲間を自軍に入れて、\n１３章－１節ルナティックを\n４人全員生存でクリア。
MID_MISSION_S201709STORY01_A2: 特殊：１３章－２節ルナ突破
MID_MISSION_H_S201709STORY01_A2: 斧の仲間を自軍に入れて、\n１３章－２節ルナティックを\n４人全員生存でクリア。
MID_MISSION_S201709STORY01_A3: 特殊：１３章－３節ルナ突破
MID_MISSION_H_S201709STORY01_A3: 剣の仲間を自軍に入れて、\n１３章－３節ルナティックを\n４人全員生存でクリア。
MID_MISSION_S201709STORY01_A4: 特殊：１３章－４節ルナ突破
MID_MISSION_H_S201709STORY01_A4: 槍の仲間を自軍に入れて、\n１３章－４節ルナティックを\n４人全員生存でクリア。
MID_MISSION_S201709STORY01_A5: 特殊：１３章－５節ルナ突破
MID_MISSION_H_S201709STORY01_A5: 斧の仲間を自軍に入れて、\n１３章－５節ルナティックを\n４人全員生存でクリア。
MID_MISSION_S201709VMAP01_TITLE: 無双
MID_MISSION_S201709VMAP01_A1: 特殊：その１突破
MID_MISSION_H_S201709VMAP01_A1: 赤属性の仲間を自軍に入れて、\nその１を\n４人全員生存でクリア。
MID_MISSION_S201709VMAP01_A2: 特殊：その２突破
MID_MISSION_H_S201709VMAP01_A2: 青属性の仲間を自軍に入れて、\nその２を\n４人全員生存でクリア。
MID_MISSION_S201709VMAP01_A3: 特殊：その３突破
MID_MISSION_H_S201709VMAP01_A3: 緑属性の仲間を自軍に入れて、\nその３を\n４人全員生存でクリア。
MID_MISSION_S201709VMAP01_A4: 特殊：その４突破
MID_MISSION_H_S201709VMAP01_A4: 無属性の仲間を自軍に入れて、\nその４を\n４人全員生存でクリア。
MID_MISSION_S201709VMAP01_A5: 特殊：その５突破
MID_MISSION_H_S201709VMAP01_A5: その５を\n４人全員生存でクリア。
MID_MISSION_S201709VMAP01_A6: 特殊：その１ハード突破
MID_MISSION_H_S201709VMAP01_A6: 赤属性の仲間を自軍に入れて、\nその１ハードを\n４人全員生存でクリア。
MID_MISSION_S201709VMAP01_A7: 特殊：その２ハード突破
